dt,cat,bytestotal
201910072300,ABC,644301109787
201910072300,DEF,1977794282658
201910072300,GHI,1925633434414
201910072300,JKL,7555951208729
201910072300,MNO,3743793624
201910072300,ABC,600709935400
201910072300,DEF,1882994135558
201910072300,GHI,1671513227490
201910072300,JKL,7226862867661
201910072300,MNO,27321313140
201910072300,ABC,299736205390
201910072300,DEF,7352843602
201910080000,GHI,664024091803
201910080000,JKL,2594040633012
201910080000,MNO,2569374853044
201910080000,ABC,21200855540413
201910080000,DEF,1133201407
201910080000,GHI,414074139663
201910080000,JKL,2981771119118
201910080000,MNO,2721335139075
201910080000,ABC,8237728230520
201910080000,DEF,645712563149
201910080000,GHI,1844296769430
201910080000,JKL,1788335089534
201910080000,MNO,7068467889905
201910080000,ABC,2915737337
201910080000,DEF,570483240312
201910080000,GHI,1739951250344
201910080000,JKL,1585142249015
201910080000,MNO,6888600199274
201910080000,ABC,22351862806
201910080000,DEF,276399966808
201910080000,GHI,7214635760
201910080100,JKL,632854793092
201910080100,MNO,2744657883571
201910080100,ABC,2735355954638
201910080100,DEF,22094367955045
201910080100,GHI,1003972089
201910080100,JKL,362842668339
201910080100,MNO,2972325132686
201910080100,ABC,2804629273825
201910080100,DEF,8053962278862
201910080100,GHI,613956451789
201910080100,JKL,1709078245777
201910080100,MNO,1609666124411
201910080100,ABC,6362273670561
201910080100,DEF,3591549331
201910080100,GHI,502604993811
201910080100,JKL,1559701307636
201910080100,MNO,1382092951683
201910080100,ABC,6066564011364
201910080100,DEF,17267672045
201910080100,GHI,228659162660
201910080100,JKL,8274278201
201910080200,MNO,641054150713
201910080200,ABC,2964441645901
201910080200,DEF,2896770055287
201910080200,GHI,23364826155529
201910080200,JKL,986508185
201910080200,MNO,331211120186
201910080200,ABC,2800901386425
201910080200,DEF,2687063892903
201910080200,GHI,8180984798529
201910080200,JKL,519175384755
201910080200,MNO,1438805246398
201910080200,ABC,1331121366414
201910080200,DEF,5419428365005
201910080200,GHI,3463296272
201910080200,JKL,401777056269
201910080200,MNO,1250573238301
201910080200,ABC,1138862098440
201910080200,DEF,4896651887029
201910080200,GHI,14652175100
201910080200,JKL,198166652414
201910080200,MNO,7694680298
201910080300,ABC,600021245283
201910080300,DEF,2933138320085
201910080300,GHI,2924048824644
201910080300,JKL,23238039800103
201910080300,MNO,962159612
201910080300,ABC,316300686411
201910080300,DEF,2785014823749
201910080300,GHI,2641315198091
201910080300,JKL,8196448821804
201910080300,MNO,404212771324
201910080300,ABC,1085108490531
201910080300,DEF,1014189443793
201910080300,GHI,4042930691836
201910080300,JKL,4434552653
201910080300,MNO,278156541686
201910080300,ABC,821416376620
201910080300,DEF,772011939956
201910080300,GHI,3274917292534
201910080300,JKL,12819811407
201910080300,MNO,160987502769
201910080300,ABC,7268589304
201910080400,DEF,505950837454
201910080400,GHI,2595051773670
201910080400,JKL,2589727275406
201910080400,MNO,20737494696867
201910080400,ABC,1027889374
201910080400,DEF,293281549081
201910080400,GHI,2743883177402
201910080400,JKL,2605183304401
201910080400,MNO,7985774150100
201910080400,ABC,303366827582
201910080400,DEF,759501006527
201910080400,GHI,704031596967
201910080400,JKL,2734026339370
201910080400,MNO,5636349398
201910080400,ABC,183754850232
201910080400,DEF,559145864793
201910080400,GHI,491181734500
201910080400,JKL,2112327307764
201910080400,MNO,10054656040
201910080400,ABC,149981284524
201910080400,DEF,8772559825
201910080500,GHI,382081936264
201910080500,JKL,1986506949576
201910080500,MNO,1867453465814
201910080500,ABC,15512153348933
201910080500,DEF,1023067063
201910080500,GHI,258865277021
201910080500,JKL,2351872751358
201910080500,MNO,2193818079773
201910080500,ABC,6877144252484
201910080500,DEF,233158571300
201910080500,GHI,548287332172
201910080500,JKL,470108135001
201910080500,MNO,1839597604951
201910080500,ABC,3720791019
201910080500,DEF,131753824933
201910080500,GHI,373138990994
201910080500,JKL,333331384545
201910080500,MNO,1440229153978
201910080500,ABC,7976713745
201910080500,DEF,117048481055
201910080500,GHI,8287102149
201910080600,JKL,249568736908
201910080600,MNO,1339966739899
201910080600,ABC,1227879059308
201910080600,DEF,10303898442377
201910080600,GHI,985112228
201910080600,JKL,173081787177
201910080600,MNO,1712717364488
201910080600,ABC,1514245349607
201910080600,DEF,4866777797133
201910080600,GHI,162731064554
201910080600,JKL,380799980793
201910080600,MNO,354261698144
201910080600,ABC,1285622600707
201910080600,DEF,4304421451
201910080600,GHI,108329874435
201910080600,JKL,273952395753
201910080600,MNO,246712720577
201910080600,ABC,1097835753483
201910080600,DEF,4445074282
201910080600,GHI,100022238076
201910080600,JKL,8003848667
201910080700,MNO,159439239534
201910080700,ABC,888175922721
201910080700,DEF,862205545312
201910080700,GHI,7022957945558
201910080700,JKL,991411088
201910080700,MNO,112082573427
201910080700,ABC,1090189472624
201910080700,DEF,986198340796
201910080700,GHI,3119007413218
201910080700,JKL,132343680967
201910080700,MNO,314887809116
201910080700,ABC,271551342718
201910080700,DEF,1026048548701
201910080700,GHI,5299668986
201910080700,JKL,89305554926
201910080700,MNO,236205074985
201910080700,ABC,218108931448
201910080700,DEF,899651375122
201910080700,GHI,2555521799
201910080700,JKL,61937204236
201910080700,MNO,7417285670
201910080800,ABC,126799085748
201910080800,DEF,631809691058
201910080800,GHI,607044281177
201910080800,JKL,5161387432208
201910080800,MNO,988335309
201910080800,ABC,82346981586
201910080800,DEF,738291079737
201910080800,GHI,690129759935
201910080800,JKL,2112469762462
201910080800,MNO,118354241369
201910080800,ABC,284692129229
201910080800,DEF,267893394691
201910080800,GHI,942011187040
201910080800,JKL,4295865947
201910080800,MNO,115169521301
201910080800,ABC,273433010653
201910080800,DEF,254030261931
201910080800,GHI,1096679234059
201910080800,JKL,1553233986
201910080800,MNO,49454736802
201910080800,ABC,8557433659
201910080900,DEF,107214613007
201910080900,GHI,503267439233
201910080900,JKL,498794228966
201910080900,MNO,4180230544853
201910080900,ABC,980129805
201910080900,DEF,72495377277
201910080900,GHI,586828816856
201910080900,JKL,520947752785
201910080900,MNO,1607722778306
201910080900,ABC,158578320409
201910080900,DEF,413100198203
201910080900,GHI,384907671740
201910080900,JKL,1401730655592
201910080900,MNO,3651327383
201910080900,ABC,175516637238
201910080900,DEF,517481706112
201910080900,GHI,475468119358
201910080900,JKL,2027968776229
201910080900,MNO,1111835441
201910080900,ABC,40200733364
201910080900,DEF,8423839439
201910081000,GHI,106577231274
201910081000,JKL,500349587169
201910081000,MNO,491484282424
201910081000,ABC,3976781190247
201910081000,DEF,994035464
201910081000,GHI,66292484277
201910081000,JKL,546080006017
201910081000,MNO,430209004888
201910081000,ABC,1382744588820
201910081000,DEF,267204827446
201910081000,GHI,736915915422
201910081000,JKL,735614565088
201910081000,MNO,2768256008619
201910081000,ABC,3013127315
201910081000,DEF,347388902031
201910081000,GHI,1039877348534
201910081000,JKL,989221379941
201910081000,MNO,4262657946713
201910081000,ABC,1072017910
201910081000,DEF,28354319363
201910081000,GHI,7682778838
201910081100,JKL,155559395028
201910081100,MNO,626413216486
201910081100,ABC,646492844140
201910081100,DEF,5134859444060
201910081100,GHI,983190695
201910081100,JKL,70972030611
201910081100,MNO,563760700925
201910081100,ABC,457121658195
201910081100,DEF,1361782882951
201910081100,GHI,471047435756
201910081100,JKL,1301772499559
201910081100,MNO,1295263267620
201910081100,ABC,5113574508161
201910081100,DEF,4256899574
201910081100,GHI,551627676074
201910081100,JKL,1691805854026
201910081100,MNO,1589262180825
201910081100,ABC,7008963921660
201910081100,DEF,1047463499
201910081100,GHI,33789356616
201910081100,JKL,8470445193
201910081200,MNO,265484511154
201910081200,ABC,1049312562983
201910081200,DEF,1049254728728
201910081200,GHI,8308214611701
201910081200,JKL,1079555477
201910081200,MNO,104004964015
201910081200,ABC,748316946272
201910081200,DEF,634221475892
201910081200,GHI,1926611492323
201910081200,JKL,633031655681
201910081200,MNO,1821016042933
201910081200,ABC,1789309099078
201910081200,DEF,7023126819224
201910081200,GHI,3143441261
201910081200,JKL,614452901177
201910081200,MNO,1968159949312
201910081200,ABC,1827451275571
201910081200,DEF,8004616276263
201910081200,GHI,1674167366
201910081200,JKL,44426044114
201910081200,MNO,7392125869
201910081300,ABC,450775284179
201910081300,DEF,1614192012889
201910081300,GHI,1621245294554
201910081300,JKL,12801544036779
201910081300,MNO,1096731456
201910081300,ABC,166414891586
201910081300,DEF,1223632300165
201910081300,GHI,1140626319264
201910081300,JKL,3243773973892
201910081300,MNO,675414530735
201910081300,ABC,1897352449096
201910081300,DEF,1854190379103
201910081300,GHI,7321786660741
201910081300,JKL,3695608613
201910081300,MNO,644523037420
201910081300,ABC,2000315964778
201910081300,DEF,1852447177757
201910081300,GHI,7957130945631
201910081300,JKL,4995958467
201910081300,MNO,104286662047
201910081300,ABC,6839107046
201910081400,DEF,592566514298
201910081400,GHI,1875961209363
201910081400,JKL,1843447737791
201910081400,MNO,14961716018138
201910081400,ABC,1016229648
201910081400,DEF,258439774094
201910081400,GHI,1804265732203
201910081400,JKL,1634424972375
201910081400,MNO,4872756850415
201910081400,ABC,653084894734
201910081400,DEF,1904018931099
201910081400,GHI,1868902509561
201910081400,JKL,7466680708333
201910081400,MNO,3944316548
201910081400,ABC,652612968316
201910081400,DEF,2059515179292
201910081400,GHI,1879963411695
201910081400,JKL,8082632336359
201910081400,MNO,10059927085
201910081400,ABC,170997338432
201910081400,DEF,6909560831
201910081500,GHI,589094369173
201910081500,JKL,1858391633276
201910081500,MNO,1882351351571
201910081500,ABC,15133594490885
201910081500,DEF,1012006686
201910081500,GHI,337173103881
201910081500,JKL,2201697135227
201910081500,MNO,1968849489944
201910081500,ABC,5836745416736
201910081500,DEF,695446589317
201910081500,GHI,2056326893499
201910081500,JKL,2045192178889
201910081500,MNO,8000304598637
201910081500,ABC,2235670276
201910081500,DEF,691712731928
201910081500,GHI,2232392722693
201910081500,JKL,2050258199106
201910081500,MNO,8939491190247
201910081500,ABC,15213414108
201910081500,DEF,210280924374
201910081500,GHI,7397263044
201910081600,JKL,612946636257
201910081600,MNO,1982488926937
201910081600,ABC,1992589277006
201910081600,DEF,15701348422116
201910081600,GHI,330028735
201910081600,JKL,331928174189
201910081600,MNO,2178371132235
201910081600,ABC,1920954412910
201910081600,DEF,5801485411575
201910081600,GHI,751813505582
201910081600,JKL,2262881530097
201910081600,MNO,2263171025840
201910081600,ABC,8937147983636
201910081600,DEF,2733818408
201910081600,GHI,810224903891
201910081600,JKL,2693910796340
201910081600,MNO,2545952399619
201910081600,ABC,10782378869947
201910081600,DEF,15219819379
201910081600,GHI,213939832838
201910081600,JKL,7113976312
201910081700,MNO,645088462765
201910081700,ABC,2063128760401
201910081700,DEF,2099054959027
201910081700,GHI,16518626075762
201910081700,JKL,2784597
201910081700,MNO,360784076270
201910081700,ABC,2252010170028
201910081700,DEF,2053686410302
201910081700,GHI,6050040697038
201910081700,JKL,734475319426
201910081700,MNO,2299609023528
201910081700,ABC,2215608028980
201910081700,DEF,8850694648916
201910081700,GHI,3611413078
201910081700,JKL,702799615433
201910081700,MNO,2281892256992
201910081700,ABC,2141622493395
201910081700,DEF,9187307555588
201910081700,GHI,17936480938
201910081700,JKL,245331860251
201910081700,MNO,6409418672
201910081800,ABC,725837200456
201910081800,DEF,2385868507803
201910081800,GHI,2329609344403
201910081800,JKL,18682385117209
201910081800,MNO,8446302
201910081800,ABC,381357234563
201910081800,DEF,2357671246015
201910081800,GHI,2242852813771
201910081800,JKL,6468712198595
201910081800,MNO,735333216325
201910081800,ABC,2254001677777
201910081800,DEF,2244905937681
201910081800,GHI,8944082689906
201910081800,JKL,4006886006
201910081800,MNO,722270925045
201910081800,ABC,2302595495058
201910081800,DEF,2124340700466
201910081800,GHI,9141419782433
201910081800,JKL,18333104458
201910081800,MNO,272644643683
201910081800,ABC,7507084464
201910081900,DEF,658020524805
201910081900,GHI,2267868019819
201910081900,JKL,2230853864959
201910081900,MNO,17571546252994
201910081900,ABC,30984658
201910081900,DEF,421247088752
201910081900,GHI,2616268369903
201910081900,JKL,2456712406290
201910081900,MNO,7222208080203
201910081900,ABC,740423448677
201910081900,DEF,2289666352308
201910081900,GHI,2254409431038
201910081900,JKL,8971633810074
201910081900,MNO,3075584657
201910081900,ABC,754260308361
201910081900,DEF,2440471032247
201910081900,GHI,2240504496404
201910081900,JKL,9613493353672
201910081900,MNO,22575046474
201910081900,ABC,317437634165
201910081900,DEF,7213084729
201910082000,GHI,685149202295
201910082000,JKL,2282759840324
201910082000,MNO,2251555940124
201910082000,ABC,18008619797896
201910082000,DEF,25802225
201910082000,GHI,401829593347
201910082000,JKL,2474540611163
201910082000,MNO,2308889273740
201910082000,ABC,6996476855561
201910082000,DEF,739947001489
201910082000,GHI,2289376830411
201910082000,JKL,2254721057035
201910082000,MNO,8786425636262
201910082000,ABC,2655022548
201910082000,DEF,766932873176
201910082000,GHI,2511384024659
201910082000,JKL,2367937110906
201910082000,MNO,10044975362389
201910082000,ABC,20866193974
201910082000,DEF,288696057793
201910082000,GHI,6637599491
201910082100,JKL,747367295141
201910082100,MNO,2521074054881
201910082100,ABC,2473765738330
201910082100,DEF,19781568159046
201910082100,GHI,12627131
201910082100,JKL,406706598477
201910082100,MNO,2621638764990
201910082100,ABC,2452833930917
201910082100,DEF,7252841966018
201910082100,GHI,738382852684
201910082100,JKL,2281382465827
201910082100,MNO,2262007255352
201910082100,ABC,8762516363588
201910082100,DEF,3955825381
201910082100,GHI,731619479872
201910082100,JKL,2369641305830
201910082100,MNO,2191945599099
201910082100,ABC,9424431164864
201910082100,DEF,18895294023
201910082100,GHI,296293306792
201910082100,JKL,6512428845
201910082200,MNO,732893926097
201910082200,ABC,2647628984153
201910082200,DEF,2691267086686
201910082200,GHI,21096707358521
201910082200,JKL,86831713
201910082200,MNO,407555849751
